id,ident,name,type,latitude_deg,longitude_deg,iso_country,country_name,iso_region,iata_code
26527,VGEG,Shah Amanat International Airport,large_airport,22.249599,91.813301,BD,Bangladesh,BD-2,CGP
26528,VGIS,Ishurdi Airport,medium_airport,24.1525,89.0494,BD,Bangladesh,BD-5,IRD
26529,VGJR,Jessore Airport,medium_airport,23.1838,89.160797,BD,Bangladesh,BD-4,JSR
26530,VGRJ,Shah Makhdum Airport,medium_airport,24.437201,88.616501,BD,Bangladesh,BD-5,RJH
26531,VGSD,Saidpur Airport,medium_airport,25.759199,88.908897,BD,Bangladesh,BD-5,SPD
26532,VGSY,Osmany International Airport,large_airport,24.963071,91.866903,BD,Bangladesh,BD-6,ZYL
26534,VGHS,Hazrat Shahjalal International Airport,large_airport,23.843347,90.397783,BD,Bangladesh,BD-3,DAC
26535,VHHH,Hong Kong International Airport,large_airport,22.31184,113.914862,HK,Hong Kong,HK-NT,HKG
26537,VIAG,Agra Airport / Agra Air Force Station,medium_airport,27.157975,77.961025,IN,India,IN-UP,AGR
26538,VIAL,Prayagraj Airport,medium_airport,25.4401,81.733902,IN,India,IN-UP,IXD
26540,VIAR,Sri Guru Ram Das Ji International Airport,large_airport,31.7096,74.797302,IN,India,IN-PB,ATQ
26543,VIBK,Nal Airport,medium_airport,28.070601,73.207199,IN,India,IN-RJ,BKB
26545,VEBN,Lal Bahadur Shastri International Airport,large_airport,25.452171,82.862549,IN,India,IN-UP,VNS
26546,VIBR,Kullu Manali Airport,medium_airport,31.876699,77.154404,IN,India,IN-HP,KUU
26547,VIBT,Bhatinda Air Force Station,medium_airport,30.2701,74.755798,IN,India,IN-PB,BUP
26549,VIBY,Bareilly Air Force Station,medium_airport,28.4221,79.450798,IN,India,IN-UP,BEK
26550,VICG,Shaheed Bhagat Singh International Airport,large_airport,30.6735,76.788498,IN,India,IN-CH,IXC
26551,VICX,Kanpur Airport,medium_airport,26.404301,80.410103,IN,India,IN-UP,KNU
26554,VIDN,Dehradun Jolly Grant Airport,medium_airport,30.189243,78.176651,IN,India,IN-UT,DED
26555,VIDP,Indira Gandhi International Airport,large_airport,28.55563,77.09519,IN,India,IN-DL,DEL
26557,VIGG,Kangra Airport,medium_airport,32.164902,76.263018,IN,India,IN-HP,DHM
26558,VIGR,Gwalior Airport,medium_airport,26.29330062866211,78.22779846191406,IN,India,IN-MP,GWL
26559,VIHR,Maharaja Agrasen International Airport,large_airport,29.186065,75.74142,IN,India,IN-HR,HSS
26560,VIHX,Halwara International Airport,large_airport,30.748501,75.629799,IN,India,IN-PB,HWR
26562,VIJO,Jodhpur Airport,medium_airport,26.251100540161133,73.04889678955078,IN,India,IN-RJ,JDH
26563,VIJP,Jaipur International Airport,large_airport,26.8242,75.812202,IN,India,IN-RJ,JAI
26564,VIJR,Jaisalmer Airport,medium_airport,26.8887,70.864998,IN,India,IN-RJ,JSA
26565,VIJU,Jammu Airport,medium_airport,32.688849,74.838152,IN,India,IN-JK,IXJ
26567,VIKO,Kota Airport,medium_airport,25.160200119,75.84559631350001,IN,India,IN-RJ,KTU
26568,VILD,Ludhiana Airport,medium_airport,30.854700088500977,75.95259857177734,IN,India,IN-PB,LUH
26569,VILH,Leh Kushok Bakula Rimpochee Airport,medium_airport,34.135899,77.546501,IN,India,IN-LA,IXL
26570,VILK,Chaudhary Charan Singh International Airport,large_airport,26.760599,80.889297,IN,India,IN-UP,LKO
26571,VIPK,Pathankot Airport,medium_airport,32.233611,75.634444,IN,India,IN-PB,IXP
26573,VIPT,Pantnagar Airport,medium_airport,29.0334,79.473701,IN,India,IN-UP,PGH
26578,VISR,Sheikh ul Alam International Airport,large_airport,33.987099,74.7742,IN,India,IN-JK,SXR
26583,VLLB,Luang Phabang International Airport,large_airport,19.904273,102.167191,LA,Lao People's Democratic Republic,LA-LP,LPQ
26584,VLPS,Pakse International Airport,large_airport,15.133973,105.779871,LA,Lao People's Democratic Republic,LA-CH,PKZ
26586,VLSK,Savannakhet Airport,medium_airport,16.55660057067871,104.76000213623048,LA,Lao People's Democratic Republic,LA-SV,ZVK
26587,VLSN,Sam Neua Airport,medium_airport,20.4184,104.067001,LA,Lao People's Democratic Republic,LA-HO,NEU
26588,VLVT,Wattay International Airport,large_airport,17.985052,102.566692,LA,Lao People's Democratic Republic,LA-VT,VTE
26589,VMMC,Macau International Airport,large_airport,22.149599,113.592003,MO,Macao,MO-CAR,MFM
26593,VNBW,Gautam Buddha International Airport,large_airport,27.504591,83.414618,NP,Nepal,NP-P5,BWA
26595,VNJP,Janakpur Airport,medium_airport,26.708799,85.922401,NP,Nepal,NP-P2,JKR
26596,VNKT,Tribhuvan International Airport,large_airport,27.6966,85.3591,NP,Nepal,NP-P3,KTM
26597,VNNG,Nepalgunj Airport,medium_airport,28.1036,81.667,NP,Nepal,NP-P5,KEP
26598,VNPK,Pokhara Domestic Airport,medium_airport,28.200621,83.981203,NP,Nepal,NP-P4,PKR
26600,VNVT,Biratnagar Airport,medium_airport,26.48150062561035,87.26399993896484,NP,Nepal,NP-P1,BIR
26602,VOAT,Agatti Airport,medium_airport,10.8237,72.176003,IN,India,IN-LD,AGX
26604,VOBI,Bellary Airport,medium_airport,15.162799835205078,76.88279724121094,IN,India,IN-KA,BEP
26605,VOBR,Bidar Airport / Bidar Air Force Station,medium_airport,17.9081,77.487099,IN,India,IN-KA,IXX
26606,VOBZ,Vijayawada International Airport,large_airport,16.530011,80.804888,IN,India,IN-AP,VGA
26607,VOCB,Coimbatore International Airport,large_airport,11.03,77.043404,IN,India,IN-TN,CJB
26609,VOCI,Cochin International Airport,large_airport,10.151047,76.400838,IN,India,IN-KL,COK
26610,VOCL,Calicut International Airport,large_airport,11.135996,75.955152,IN,India,IN-KL,CCJ
26611,VOCP,Kadapa Airport,medium_airport,14.513154,78.769183,IN,India,IN-AP,CDP
26612,VOCX,Car Nicobar Air Force Base,medium_airport,9.153056,92.819273,IN,India,IN-AN,CBD
26615,VOHY,Begumpet Airport,medium_airport,17.4531,78.467598,IN,India,IN-TG,BPM
26616,VOMD,Madurai Airport,medium_airport,9.83450984955,78.09339904790001,IN,India,IN-TN,IXM
26617,VOML,Mangaluru International Airport,large_airport,12.95471,74.886812,IN,India,IN-KA,IXE
26618,VOMM,Chennai International Airport,large_airport,12.990005,80.169296,IN,India,IN-TN,MAA
26620,VOPB,Veer Savarkar International Airport / INS Utkrosh,large_airport,11.640194,92.72902,IN,India,IN-AN,IXZ
26621,VOPC,Pondicherry Airport,medium_airport,11.968,79.812,IN,India,IN-PY,PNY
26622,VOPN,Sri Sathya Sai Airport,medium_airport,14.1492996216,77.7910995483,IN,India,IN-AP,PUT
26623,VORY,Rajahmundry Airport,medium_airport,17.105799,81.813204,IN,India,IN-AP,RJA
26624,VOSM,Salem Airport,medium_airport,11.78330039978,78.06559753418,IN,India,IN-TN,SXV
26627,VOTP,Tirupati International Airport,large_airport,13.631988,79.539869,IN,India,IN-AP,TIR
26628,VOTR,Tiruchirappalli International Airport,large_airport,10.762915,78.717741,IN,India,IN-TN,TRZ
26629,VOTV,Thiruvananthapuram International Airport,large_airport,8.481889,76.920029,IN,India,IN-KL,TRV
26632,VQPR,Paro International Airport,large_airport,27.4032,89.424599,BT,Bhutan,BT-11,PBH
26633,VRMG,Gan International Airport,large_airport,-0.692975,73.152627,MV,Maldives,MV-01,GAN
26634,VRMH,Hanimaadhoo International Airport,large_airport,6.743235,73.167072,MV,Maldives,MV-23,HAQ
26635,VRMK,Kadhdhoo Airport,medium_airport,1.8591699600219729,73.52189636230469,MV,Maldives,MV-05,KDO
26636,VRMM,Velana International Airport,large_airport,4.19183,73.529099,MV,Maldives,MV-MLE,MLE
26637,VRMT,Kaadedhdhoo Airport,medium_airport,0.488131,72.996902,MV,Maldives,MV-28,KDM
26638,VTBD,Don Mueang International Airport,large_airport,13.9126,100.607002,TH,Thailand,TH-10,DMK
26641,VTBK,Kamphaeng Saen Airport,medium_airport,14.1020002365,99.9171981812,TH,Thailand,TH-72,KDT
26642,VTBL,Khok Kathiam Airport,medium_airport,14.87462,100.663397,TH,Thailand,TH-16,KKM
26643,VTBO,Trat Airport,medium_airport,12.2746,102.319,TH,Thailand,TH-23,TDX
26645,VTBU,U-Tapao–Rayong–Pattaya International Airport,large_airport,12.6799,101.004997,TH,Thailand,TH-21,UTP
26647,VTCC,Chiang Mai International Airport,large_airport,18.766799926799997,98.962600708,TH,Thailand,TH-50,CNX
26648,VTCH,Mae Hong Son Airport,medium_airport,19.3013,97.9758,TH,Thailand,TH-58,HGN
26649,VTCL,Lampang Airport,medium_airport,18.27090072631836,99.50420379638672,TH,Thailand,TH-52,LPT
26650,VTCN,Nan Airport,medium_airport,18.807899475097656,100.78299713134766,TH,Thailand,TH-55,NNT
26651,VTCP,Phrae Airport,medium_airport,18.1322,100.165001,TH,Thailand,TH-54,PRH
26653,VTCT,Mae Fah Luang - Chiang Rai International Airport,large_airport,19.952299,99.882896,TH,Thailand,TH-57,CEI
26654,VTPB,Phetchabun Airport,medium_airport,16.6760005951,101.194999695,TH,Thailand,TH-67,PHY
26655,VTPH,Hua Hin Airport,medium_airport,12.6361999512,99.951499939,TH,Thailand,TH-76,HHQ
26656,VTPI,Takhli Royal Thai Air Force Base,medium_airport,15.2773,100.295998,TH,Thailand,TH-60,TKH
26658,VTPM,Mae Sot Airport,medium_airport,16.699899673461914,98.54509735107422,TH,Thailand,TH-63,MAQ
26660,VTPO,Sukhothai Airport,medium_airport,17.238000869750977,99.81819915771484,TH,Thailand,TH-64,THS
26661,VTPP,Phitsanulok Airport,medium_airport,16.7829,100.278999,TH,Thailand,TH-65,PHS
26662,VTPT,Tak Airport,medium_airport,16.896,99.253304,TH,Thailand,TH-63,TKT
26665,VTSB,Surat Thani Airport,medium_airport,9.13259983063,99.135597229,TH,Thailand,TH-84,URT
26666,VTSC,Narathiwat Airport,medium_airport,6.5199198722839355,101.74299621582033,TH,Thailand,TH-96,NAW
26667,VTSE,Chumphon Airport,medium_airport,10.7112,99.361702,TH,Thailand,TH-86,CJM
26668,VTSF,Nakhon Si Thammarat Airport,medium_airport,8.539620399475098,99.9447021484375,TH,Thailand,TH-80,NST
26669,VTSG,Krabi International Airport,large_airport,8.095591,98.988955,TH,Thailand,TH-81,KBV
26670,VTSH,Songkhla Airport,medium_airport,7.186560153961182,100.60800170898438,TH,Thailand,TH-90,SGZ
26671,VTSK,Pattani Airport,medium_airport,6.78546,101.153999,TH,Thailand,TH-94,PAN
26672,VTSM,Samui International Airport,large_airport,9.54779,100.061996,TH,Thailand,TH-84,USM
26674,VTSP,Phuket International Airport,large_airport,8.113257,98.3174,TH,Thailand,TH-83,HKT
26675,VTSR,Ranong Airport,medium_airport,9.77762,98.585503,TH,Thailand,TH-85,UNN
26676,VTSS,Hat Yai International Airport,large_airport,6.93321,100.392998,TH,Thailand,TH-90,HDY
26677,VTST,Trang Airport,medium_airport,7.50874,99.6166,TH,Thailand,TH-92,TST
26678,VTUD,Udon Thani International Airport,large_airport,17.386186,102.788577,TH,Thailand,TH-41,UTH
26679,VTUI,Sakon Nakhon Airport,medium_airport,17.195100784301758,104.11900329589844,TH,Thailand,TH-47,SNO
26680,VTUJ,Surin Airport,medium_airport,14.868300437927,103.49800109863,TH,Thailand,TH-32,PXR
26681,VTUK,Khon Kaen Airport,medium_airport,16.466600418099997,102.783996582,TH,Thailand,TH-40,KKC
26682,VTUL,Loei Airport,medium_airport,17.43910026550293,101.72200012207033,TH,Thailand,TH-42,LOE
26684,VTUO,Buri Ram Airport,medium_airport,15.2295,103.252998,TH,Thailand,TH-31,BFV
26685,VTUQ,Nakhon Ratchasima Airport,medium_airport,14.9495,102.313004,TH,Thailand,TH-30,NAK
26687,VTUU,Ubon Ratchathani Airport,medium_airport,15.2512998581,104.870002747,TH,Thailand,TH-34,UBP
26688,VTUV,Roi Et Airport,medium_airport,16.1168,103.774002,TH,Thailand,TH-45,ROI
26689,VTUW,Nakhon Phanom Airport,medium_airport,17.383801,104.642998,TH,Thailand,TH-48,KOP
26690,VVBM,Buon Ma Thuot Airport,medium_airport,12.668299675,108.120002747,VN,Viet Nam,VN-CH,BMV
26692,VVCI,Cat Bi International Airport,large_airport,20.817428,106.724315,VN,Viet Nam,VN-RRD,HPH
26693,VVCR,Cam Ranh International Airport / Cam Ranh Air Base,large_airport,11.9982,109.219002,VN,Viet Nam,VN-SCC,CXR
26694,VVCS,Con Dao Airport,medium_airport,8.73183,106.633003,VN,Viet Nam,VN-SE,VCS
26695,VVCT,Can Tho International Airport,large_airport,10.083397,105.709371,VN,Viet Nam,VN-SW,VCA
26696,VVDB,Dien Bien Phu Airport,medium_airport,21.3974990845,103.008003235,VN,Viet Nam,VN-NW,DIN
26697,VVDN,Da Nang International Airport,large_airport,16.0439,108.198997,VN,Viet Nam,VN-SCC,DAD
26700,VVNB,Noi Bai International Airport,large_airport,21.221201,105.806999,VN,Viet Nam,VN-RRD,HAN
26702,VVPB,Phu Bai International Airport,medium_airport,16.400628,107.703094,VN,Viet Nam,VN-NC,HUI
26703,VVPC,Phu Cat Airport,medium_airport,13.955,109.042,VN,Viet Nam,VN-SCC,UIH
26704,VVPK,Pleiku Airport,medium_airport,14.00450038909912,108.01699829101562,VN,Viet Nam,VN-CH,PXU
26705,VVPQ,Phú Quốc International Airport,large_airport,10.169783,103.99353,VN,Viet Nam,VN-SW,PQC
26707,VVTH,Dong Tac Airport,medium_airport,13.0496,109.334,VN,Viet Nam,VN-SCC,TBB
26708,VVTS,Tan Son Nhat International Airport,large_airport,10.8188,106.652,VN,Viet Nam,VN-SE,SGN
26709,VVVH,Vinh Airport,medium_airport,18.7376003265,105.67099762,VN,Viet Nam,VN-NC,VII
26716,VYDW,Dawei Airport,medium_airport,14.1039,98.203598,MM,Myanmar,MM-05,TVY
26717,VYNT,Nay Pyi Taw International Airport,large_airport,19.623501,96.200996,MM,Myanmar,MM-04,NYT
26720,VYKG,Kengtung Airport,medium_airport,21.301599502563477,99.63600158691406,MM,Myanmar,MM-17,KET
26722,VYKP,Kyaukpyu Airport,medium_airport,19.42639923095703,93.53479766845705,MM,Myanmar,MM-16,KYP
26723,VYKT,Kawthoung Airport,medium_airport,10.04930019378662,98.53800201416016,MM,Myanmar,MM-05,KAW
26724,VYLK,Loikaw Airport,medium_airport,19.691499710083008,97.2147979736328,MM,Myanmar,MM-12,LIW
26725,VYLS,Lashio Airport,medium_airport,22.9778995513916,97.752197265625,MM,Myanmar,MM-17,LSH
26727,VYMD,Mandalay International Airport,large_airport,21.70219993591309,95.97789764404295,MM,Myanmar,MM-04,MDL
26728,VYME,Myeik Airport,medium_airport,12.439800262451172,98.62149810791016,MM,Myanmar,MM-05,MGZ
26729,VYMK,Myitkyina Airport,medium_airport,25.3836,97.351898,MM,Myanmar,MM-11,MYT
26731,VYMO,Momeik Airport,medium_airport,23.092500686645508,96.64530181884766,MM,Myanmar,MM-17,MOE
26732,VYMS,Mong Hsat Airport,medium_airport,20.516799926757812,99.25679779052734,MM,Myanmar,MM-17,MOG
26734,VYNS,Namsang Airport,medium_airport,20.89049911499023,97.73590087890624,MM,Myanmar,MM-17,NMS
26737,VYPT,Putao Airport,medium_airport,27.32990074157715,97.42630004882812,MM,Myanmar,MM-11,PBU
26740,VYSW,Sittwe Airport,medium_airport,20.133165,92.870693,MM,Myanmar,MM-16,AKY
26741,VYTD,Thandwe Airport,medium_airport,18.4606990814209,94.30010223388672,MM,Myanmar,MM-16,SNW
26742,VYTL,Tachileik Airport,medium_airport,20.483800888061523,99.9354019165039,MM,Myanmar,MM-17,THL
26744,VYYY,Yangon International Airport,large_airport,16.907300949099998,96.1332015991,MM,Myanmar,MM-06,RGN
26745,WAAA,Sultan Hasanuddin International Airport,large_airport,-5.075539,119.553702,ID,Indonesia,ID-SN,UPG
26746,WABB,Frans Kaisiepo Airport,medium_airport,-1.19002,136.108002,ID,Indonesia,ID-PA,BIK
26748,WABP,Mozes Kilangin Airport,medium_airport,-4.52978,136.887388,ID,Indonesia,ID-PT,TIM
26750,WADB,Sultan Muhammad Salahuddin Airport,medium_airport,-8.537184,118.685002,ID,Indonesia,ID-NB,BMU
26751,WADD,Denpasar I Gusti Ngurah Rai International Airport,large_airport,-8.748409,115.167123,ID,Indonesia,ID-BA,DPS
26755,WAJJ,Dortheys Hiyo Eluay International Airport,large_airport,-2.579627,140.519857,ID,Indonesia,ID-PA,DJJ
26756,WAVV,Wamena Airport,medium_airport,-4.097324,138.952417,ID,Indonesia,ID-PP,WMX
26757,WAKK,Mopah International Airport,medium_airport,-8.523898,140.419693,ID,Indonesia,ID-PS,MKQ
26759,WAQT,Kalimarau Airport,medium_airport,2.14776,117.430705,ID,Indonesia,ID-KI,BEJ
26760,WALL,Sultan Aji Muhammad Sulaiman Sepinggan International Airport,large_airport,-1.268342,116.89452,ID,Indonesia,ID-KI,BPN
26762,WALR,Juwata International Airport / Suharnoko Harbani AFB,medium_airport,3.325145,117.564169,ID,Indonesia,ID-KU,TRK
26763,WALS,Aji Pangeran Tumenggung Pranoto International Airport,medium_airport,-0.374478,117.250128,ID,Indonesia,ID-KI,AAP
26768,WAMH,Naha Airport,medium_airport,3.68478,125.527162,ID,Indonesia,ID-SA,NAH
26769,WAFF,Mutiara - SIS Al-Jufrie Airport,medium_airport,-0.916462,119.908647,ID,Indonesia,ID-ST,PLW
26770,WAMM,Sam Ratulangi International Airport,large_airport,1.548591,124.92625,ID,Indonesia,ID-SA,MDC
26771,WAFP,Kasiguncu Airport,medium_airport,-1.414121,120.659241,ID,Indonesia,ID-ST,PSJ
26772,WAEW,Pitu Airport,medium_airport,2.04599,128.324997,ID,Indonesia,ID-MU,OTI
26773,WAEE,Sultan Babullah Airport,medium_airport,0.831012,127.381611,ID,Indonesia,ID-MU,TTE
26774,WAFW,Syukuran Aminuddin Amir Airport,medium_airport,-1.035893,122.773934,ID,Indonesia,ID-ST,LUW
26778,WAON,Warukin Airport,medium_airport,-2.21656,115.435997,ID,Indonesia,ID-KS,TJG
26779,WAOO,Syamsudin Noor International Airport,large_airport,-3.440112,114.761209,ID,Indonesia,ID-KS,BDJ
26780,WAGG,Tjilik Riwut Airport,medium_airport,-2.227146,113.943388,ID,Indonesia,ID-KT,PKY
26784,WAPP,Pattimura International Airport,large_airport,-3.71026,128.089005,ID,Indonesia,ID-MA,AMQ
26785,WARA,Abdul Rachman Saleh Airport,medium_airport,-7.929099,112.714233,ID,Indonesia,ID-JI,MLG
26787,WARJ,Adisutjipto International Airport,large_airport,-7.78818,110.431999,ID,Indonesia,ID-YO,JOG
26788,WARQ,Adisumarmo Airport,medium_airport,-7.516044,110.757492,ID,Indonesia,ID-JT,SOC
26789,WARR,Juanda International Airport,large_airport,-7.37983,112.787003,ID,Indonesia,ID-JI,SUB
26790,WARS,Jenderal Ahmad Yani Airport,large_airport,-6.970732,110.373244,ID,Indonesia,ID-JT,SRG
26791,WASF,Fakfak Airport,medium_airport,-2.920508,132.267011,ID,Indonesia,ID-PB,FKQ
26792,WASK,Utarom Airport,medium_airport,-3.6446,133.695116,ID,Indonesia,ID-PB,KNG
26793,WASO,Babo Airport,medium_airport,-2.53224,133.438995,ID,Indonesia,ID-PB,BXB
26794,WASR,Rendani Airport,medium_airport,-0.891833,134.048996,ID,Indonesia,ID-PB,MKW
26801,WATT,El Tari Airport,medium_airport,-10.1716,123.670998,ID,Indonesia,ID-NT,KOE
26807,WBGB,Bintulu Airport,medium_airport,3.12385010719,113.019996643,MY,Malaysia,MY-13,BTU
26808,WBGG,Kuching International Airport,large_airport,1.487364,110.352859,MY,Malaysia,MY-13,KCH
26809,WBGJ,Limbang Airport,medium_airport,4.808300018310547,115.01000213623048,MY,Malaysia,MY-13,LMN
26810,WBGM,Marudi Airport,medium_airport,4.178734,114.330318,MY,Malaysia,MY-13,MUR
26811,WBGR,Miri Airport,medium_airport,4.32201,113.987,MY,Malaysia,MY-13,MYY
26812,WBGS,Sibu Airport,medium_airport,2.2616,111.985001,MY,Malaysia,MY-13,SBW
26813,WBKD,Lahad Datu Airport,medium_airport,5.03241,118.32376,MY,Malaysia,MY-12,LDU
26814,WBKK,Kota Kinabalu International Airport,large_airport,5.932743,116.049324,MY,Malaysia,MY-12,BKI
26815,WBKL,Labuan Airport,medium_airport,5.301667,115.248333,MY,Malaysia,MY-15,LBU
26816,WBKS,Sandakan Airport,medium_airport,5.900899887084961,118.05899810791016,MY,Malaysia,MY-12,SDK
26817,WBKW,Tawau Airport,medium_airport,4.31338,118.12152,MY,Malaysia,MY-12,TWU
26818,WBMU,Mulu Airport,medium_airport,4.048329830169678,114.80500030517578,MY,Malaysia,MY-13,MZV
26819,WBSB,Brunei International Airport,large_airport,4.9442,114.928001,BN,Brunei Darussalam,BN-BM,BWN
26821,WIBB,Sultan Syarif Kasim II International Airport / Roesmin Nurjadin AFB,medium_airport,0.458647,101.444321,ID,Indonesia,ID-RI,PKU
26822,WIBD,Pinang Kampai Airport,medium_airport,1.609026,101.433493,ID,Indonesia,ID-RI,DUM
26824,WICC,Husein Sastranegara International Airport,medium_airport,-6.90063,107.575996,ID,Indonesia,ID-JB,BDO
26827,WILL,Radin Inten II International Airport,medium_airport,-5.246803,105.182531,ID,Indonesia,ID-LA,TKG
26828,WIDD,Hang Nadim International Airport,large_airport,1.12103,104.119003,ID,Indonesia,ID-KR,BTH
26830,WIDN,Raja Haji Fisabilillah International Airport,medium_airport,0.92397,104.53341,ID,Indonesia,ID-KR,TNJ
26832,WIHH,Halim Perdanakusuma International Airport,large_airport,-6.267221,106.891733,ID,Indonesia,ID-JK,HLP
26833,WAHL,Tunggul Wulung Airport,medium_airport,-7.64506,109.033997,ID,Indonesia,ID-JT,CXP
26835,WIII,Soekarno-Hatta International Airport,large_airport,-6.12557,106.655998,ID,Indonesia,ID-BT,CGK
26836,WIMB,Binaka Airport,medium_airport,1.16628,97.704327,ID,Indonesia,ID-SU,GNS
26837,WIME,Aek Godang Airport,medium_airport,1.4001,99.430496,ID,Indonesia,ID-SU,AEG
26839,WIMK,Soewondo Air Force Base,medium_airport,3.558425,98.672275,ID,Indonesia,ID-SU,MES
26841,WIMS,Dr. Ferdinand Lumban Tobing Airport,medium_airport,1.557127,98.887145,ID,Indonesia,ID-SU,FLZ
26843,WIOG,Nanga Pinoh Airport,medium_airport,-0.34864,111.746155,ID,Indonesia,ID-KB,NPO
26844,WIOK,Rahadi Osman Airport,medium_airport,-1.817165,109.963469,ID,Indonesia,ID-KB,KTG
26846,WION,Ranai Airport,medium_airport,3.90871,108.388,ID,Indonesia,ID-KR,NTX
26847,WIOO,Supadio International Airport,large_airport,-0.152258,109.404493,ID,Indonesia,ID-KB,PNK
26848,WIOP,Pangsuma Airport,medium_airport,0.834579,112.940217,ID,Indonesia,ID-KB,PSU
26852,WIPK,Depati Amir Airport,medium_airport,-2.1622,106.139,ID,Indonesia,ID-BB,PGK
26853,WIPL,Fatmawati Soekarno Airport,medium_airport,-3.8637,102.338997,ID,Indonesia,ID-BE,BKS
26855,WIPP,Sultan Mahmud Badaruddin II Airport,medium_airport,-2.897653,104.698147,ID,Indonesia,ID-SS,PLM
26856,WIPQ,Pendopo Airport,medium_airport,-3.2860701084136963,103.87999725341795,ID,Indonesia,ID-SS,PDO
26857,WIBJ,Japura Airport,medium_airport,-0.352808,102.334999,ID,Indonesia,ID-RI,RGT
26858,WIPT,Minangkabau International Airport,medium_airport,-0.785964,100.280384,ID,Indonesia,ID-SB,PDG
26860,WITL,Lhok Sukon Airport,medium_airport,5.06951,97.259201,ID,Indonesia,ID-AC,LSX
26862,WITT,Sultan Iskandar Muda International Airport,large_airport,5.525087,95.41997,ID,Indonesia,ID-AC,BTJ
26864,WMBT,Tioman Airport,medium_airport,2.81818,104.160004,MY,Malaysia,MY-06,TOD
26866,WMKA,Sultan Abdul Halim Airport,medium_airport,6.189670085906982,100.39800262451172,MY,Malaysia,MY-02,AOR
26867,WMKB,RMAF Butterworth Air Base,medium_airport,5.46592,100.390999,MY,Malaysia,MY-07,BWH
26868,WMKC,Sultan Ismail Petra Airport,medium_airport,6.1668500900268555,102.29299926757812,MY,Malaysia,MY-03,KBR
26869,WMKD,Kuantan Airport,medium_airport,3.7753899097442623,103.20899963378906,MY,Malaysia,MY-06,KUA
26870,WMKE,Kerteh Airport,medium_airport,4.53722,103.427002,MY,Malaysia,MY-11,KTE
26872,WMKI,Sultan Azlan Shah Airport,large_airport,4.56733,101.091643,MY,Malaysia,MY-08,IPH
26873,WMKJ,Senai International Airport,large_airport,1.64131,103.669998,MY,Malaysia,MY-01,JHB
26874,WMKK,Kuala Lumpur International Airport,large_airport,2.74558,101.709999,MY,Malaysia,MY-10,KUL
26875,WMKL,Langkawi International Airport,medium_airport,6.329730033874512,99.72869873046876,MY,Malaysia,MY-02,LGK
26876,WMKM,Malacca International Airport,medium_airport,2.265613,102.252778,MY,Malaysia,MY-04,MKZ
26877,WMKN,Sultan Mahmud Airport,medium_airport,5.3826398849487305,103.10299682617188,MY,Malaysia,MY-11,TGG
26878,WMKP,Penang International Airport,large_airport,5.296303,100.276185,MY,Malaysia,MY-07,PEN
26879,WMSA,Sultan Abdul Aziz Shah International Airport,large_airport,3.13058,101.549004,MY,Malaysia,MY-10,SZB
26880,WPDB,"Commander in Chief of FALINTIL, Kay Rala Xanana Gusmão, International Airport",medium_airport,-9.301856,125.286302,TL,Timor-Leste,TL-CO,UAI
26881,WPDL,Presidente Nicolau Lobato International Airport,large_airport,-8.546562,125.524507,TL,Timor-Leste,TL-DI,DIL
26882,WPEC,Baucau Airport,medium_airport,-8.486479,126.399981,TL,Timor-Leste,TL-BA,BCH
26884,WSAP,Paya Lebar Air Base,medium_airport,1.36042,103.910004,SG,Singapore,SG-04,QPG
26885,WSAT,Tengah Air Base,medium_airport,1.387561,103.708291,SG,Singapore,SG-03,TGA
26886,WSSL,Seletar Airport,medium_airport,1.41555,103.86673,SG,Singapore,SG-02,XSP
26887,WSSS,Singapore Changi Airport,large_airport,1.35019,103.994003,SG,Singapore,SG-04,SIN
26888,YABA,Albany Airport,medium_airport,-34.943333,117.808889,AU,Australia,AU-WA,ALH
26891,YARA,Ararat Airport,medium_airport,-37.309978,142.988688,AU,Australia,AU-VIC,ARY
26893,YARM,Armidale Airport,medium_airport,-30.528099060099997,151.617004395,AU,Australia,AU-NSW,ARM
26895,YAYE,Ayers Rock Connellan Airport,medium_airport,-25.185913,130.97703,AU,Australia,AU-NT,AYQ
26899,YBAR,Barcaldine Airport,medium_airport,-23.566268,145.302086,AU,Australia,AU-QLD,BCI
26900,YBAS,Alice Springs Airport,medium_airport,-23.806588,133.903427,AU,Australia,AU-NT,ASP
26901,YBBN,Brisbane International Airport,large_airport,-27.384199142456055,153.11700439453125,AU,Australia,AU-QLD,BNE
26902,YBCG,Gold Coast Airport,large_airport,-28.165962,153.506641,AU,Australia,AU-QLD,OOL
26903,YBCK,Blackall Airport,medium_airport,-24.431678,145.429716,AU,Australia,AU-QLD,BKQ
26904,YBCS,Cairns International Airport,large_airport,-16.878921,145.74948,AU,Australia,AU-QLD,CNS
26905,YBCV,Charleville Airport,medium_airport,-26.4132995605,146.261993408,AU,Australia,AU-QLD,CTL
26907,YBDV,Birdsville Airport,medium_airport,-25.897499084472656,139.34800720214844,AU,Australia,AU-QLD,BVI
26908,YBHI,Broken Hill Airport,medium_airport,-32.0013999939,141.472000122,AU,Australia,AU-NSW,BHQ
26909,YBHM,Hamilton Island Airport,medium_airport,-20.3581008911,148.95199585,AU,Australia,AU-QLD,HTI
26910,YBIE,Bedourie Airport,medium_airport,-24.3461,139.460007,AU,Australia,AU-QLD,BEU
